Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue,Chapter Name,Movie ID,Movie Chapter,Movie Title,Release Year,Runtime,Budget,Box Office,Place Name,Place Category,Character Name,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),spells_found,first_spell_found,Spell ID,Incantation,Spell Name,Effect,Light,spell,other_sentiment,joy,sadness,anger,surprise,disgust,fear,K-Means_Cluster
3606,134,7,2,"We wanted to, mate, we really did, but he thought they would get intercepted. There is an awkward silence.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,[],,,,,,,,0.880449652671814,0.0137506248429417,0.009468600153923,0.0012908126227557,0.0515978038311004,0.003904148004949,0.0395385883748531,3
3607,134,7,1,Right.,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9206522107124328,0.0193706583231687,0.0135238338261842,0.0071650114841759,0.0079428097233176,0.0151802478358149,0.0161651168018579,3
3608,134,7,2,He thought you would be safest there.,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,[],,,,,,,,0.9586656093597412,0.0202513746917247,0.0075465417467057,0.0012188982218503,0.0035318024456501,0.0022454662248492,0.0065403371118009,3
3609,134,7,3,He was so angry when he heard. It was...scary...,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.0051332912407815,0.0020407503470778,0.0019026846857741,0.0016175988130271,0.0023125512525439,0.0011825767578557,0.9858105778694152,2
3610,134,7,1,"So, why's he keeping me in the dark?",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.6313897371292114,0.0139429690316319,0.0050695864483714,0.0032175362575799,0.0066751101985573,0.0065802540630102,0.3331248760223388,3
3611,134,7,1,Didn't you bother asking?,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9497689008712769,0.0086006084457039,0.0028521297499537,0.0086099309846758,0.0066075916402041,0.018525643274188,0.0050352280959486,3
3612,134,7,2,"We've only seen him twice, and not for very long. He's really busy.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,[],,,,,,,,0.9687637686729432,0.0140674961730837,0.004638654179871,0.0009380396804772,0.0026929576415568,0.004843758419156,0.0040551633574068,3
3613,134,7,1,So I get to spend the summer with the Dursleys while you two are here.,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.4686261713504791,0.520194411277771,0.0027160511817783,0.0017195506952703,0.0030903969891369,0.0015916565898805,0.0020618319977074,5
3614,134,7,2,"It's not that fun, mate. Mum won't let us anywhere near the meetings.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,[],,,,,,,,0.2191380560398101,0.002914892276749,0.0038531236350536,0.0102595016360282,0.0022458294406533,0.7564929127693176,0.0050956732593476,1
3615,134,7,1,You've still been here!,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9449585676193236,0.0233786888420581,0.0049090352840721,0.011454583145678,0.0077575645409524,0.0047323955222964,0.0028089876286685,3
3616,134,7,1,What's been going on?,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9277616143226624,0.0357241965830326,0.003355684923008,0.0026575515512377,0.0120117040351033,0.0041318833827972,0.0143573498353362,3
3617,134,7,2,"We've already told you, we're not privyed to the meetings. But we do know a few things.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Ron Weasley,Human,Male,Gryffindor,Jack Russell Terrier,,,[],,,,,,,,0.9750667810440063,0.008697934448719,0.0036064656451344,0.0015144697390496,0.0032455809414386,0.0046914629638195,0.0031772935763001,3
3618,134,7,3,"Some of the Order are following known Death Eaters, like Lucious Malfoy.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.9710617065429688,0.0062516648322343,0.0014687622897326,0.0025815197732299,0.0021245160605758,0.0143234198912978,0.0021883202716708,3
3619,134,7,1,What's this Order everyone's talking about?,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9352267384529114,0.0110723134130239,0.0017349901609122,0.0030882384162396,0.0381878465414047,0.0052642989903688,0.0054255533032119,3
3620,134,7,3,The Order of the Phoenix. Dumbledore started it last time to fight You-Know-Who. He only reorganized it after last term.,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.9798403382301332,0.0073338896036148,0.0012818897375836,0.0016499331686645,0.0028475967701524,0.0052187275141477,0.0018275752663612,3
3621,134,7,26,"You can come down now, the meeting's over.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Molly Weasley,Human,Female,Gryffindor,,,,[],,,,,,,,0.965870201587677,0.0189232714474201,0.0025519332848489,0.0018896820256486,0.0038300727028399,0.0024169194512069,0.0045178895816206,3
3622,134,7,26,Arthur-,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Molly Weasley,Human,Female,Gryffindor,,,,[],,,,,,,,0.9615291357040404,0.0153027335181832,0.0033946761395782,0.0050379820168018,0.0052001983858644,0.0061474977992475,0.0033876677043735,3
3623,134,7,18,"Well, the Ministry is furious with you.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Sirius Black,Human,Male,Gryffindor,,,,[],,,,,,,,0.0484786294400692,0.0085814325138926,0.0018829884938895,0.9194452166557312,0.0021895125973969,0.0156864020973444,0.0037357949186116,4
3624,134,7,1,Why?,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9339353442192078,0.0069195399992167,0.0051294602453708,0.009670153260231,0.0054535819217562,0.0312488321214914,0.0076431282795965,3
3625,134,7,18,You'll have to go to an disciplinary meeting tomorrow.,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Sirius Black,Human,Male,Gryffindor,,,,[],,,,,,,,0.3351991772651672,0.0128003433346748,0.0170032978057861,0.0098483609035611,0.0056378450244665,0.012064398266375,0.6074466109275818,2
3626,134,7,1,Okay.,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9542896747589112,0.0207076407968997,0.0042619556188583,0.0036276576574891,0.0068567688576877,0.0043170535936951,0.0059391488321125,3
3627,134,7,1,I'm not really hungry. I think I'll go to bed.,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.719368040561676,0.0284725185483694,0.0225329138338565,0.0021241109352558,0.016060035675764,0.0055606160312891,0.2058818787336349,3
3628,134,7,18,"You surprise me, Harry. I figured the first thing you'd do is start asking about Voldemort.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Sirius Black,Human,Male,Gryffindor,,,,[],,,,,,,,0.0651977509260177,0.0065705897286534,0.0011811438016593,0.0021752484608441,0.9172342419624328,0.0030815829522907,0.0045593297109007,1
3629,134,7,1,"I wanted to, but I didn't think you'd tell me anything.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9145296216011048,0.0078169526532292,0.0325737446546554,0.0024186191149055,0.0185218788683414,0.0150657538324594,0.009073369204998,3
3630,134,7,26,"And that was quite right, Harry! You're much to young--",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Molly Weasley,Human,Female,Gryffindor,,,,[],,,,,,,,0.948396623134613,0.0391712747514247,0.000710331427399,0.0015259950887411,0.0066525526344776,0.0018359688110649,0.0017072301125153,3
3631,134,7,18,"He has a right to know, Molly.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Sirius Black,Human,Male,Gryffindor,,,,[],,,,,,,,0.3962304294109344,0.0064368727616965,0.0392806902527809,0.1071444824337959,0.0047276560217142,0.3383314609527588,0.1078484132885932,3
3632,134,7,26,It's not your decision!,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Molly Weasley,Human,Female,Gryffindor,,,,[],,,,,,,,0.1070888191461563,0.0216670166701078,0.00797582231462,0.825859546661377,0.0065968930721282,0.0211266633123159,0.0096852667629718,4
3633,134,7,18,"I know what Dumbledore said, but he needs to know something.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Sirius Black,Human,Male,Gryffindor,,,,[],,,,,,,,0.9772213697433472,0.0082102892920374,0.0015104605117812,0.0017188879428431,0.004359568003565,0.0039602606557309,0.0030192707199603,3
3634,134,7,18,"He's not a child, Molly.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Sirius Black,Human,Male,Gryffindor,,,,[],,,,,,,,0.9719648957252502,0.0101390704512596,0.0033428056631237,0.0020021612290292,0.0022045387886464,0.0067346007563173,0.0036120021250098,3
3635,134,7,26,He's not an adult either!,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Molly Weasley,Human,Female,Gryffindor,,,,[],,,,,,,,0.0611820071935653,0.0017444811528548,0.0018255506874993,0.04980980604887,0.002758874092251,0.8782144784927368,0.0044648046605288,1
3636,134,7,26,I only have Harry's best interests at heart.,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Molly Weasley,Human,Female,Gryffindor,,,,[],,,,,,,,0.5209808349609375,0.1898234486579895,0.2559168934822082,0.0032259244471788,0.0042023020796477,0.0047825193032622,0.0210680589079856,3
3637,134,7,18,He's not your son.,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Sirius Black,Human,Male,Gryffindor,,,,[],,,,,,,,0.0701919272541999,0.0020169566851109,0.0050563951954245,0.0720983743667602,0.0014011360472068,0.8427792191505432,0.0064559848979115,1
3638,134,7,26,"Who else does he have, then?",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Molly Weasley,Human,Female,Gryffindor,,,,[],,,,,,,,0.957925260066986,0.0048050368204712,0.0013015425065532,0.0040645557455718,0.0036157253198325,0.0249325968325138,0.0033552404493093,3
3639,134,7,18,He's got me. He's like a son to me.,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Sirius Black,Human,Male,Gryffindor,,,,[],,,,,,,,0.2485757917165756,0.7258251309394836,0.014436493627727,0.0021702812518924,0.0041300496086478,0.0018392152851447,0.0030231291893869,5
3640,134,7,18,"What do you want to know, Harry?",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Sirius Black,Human,Male,Gryffindor,,,,[],,,,,,,,0.8971315622329712,0.0090494723990559,0.0015187270473688,0.0387644730508327,0.0133123574778437,0.0299326442182064,0.010290696285665,3
3641,134,7,1,Where's Voldemort? What's he doing?,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.952078104019165,0.0113842701539397,0.0029639159329235,0.0049788411706686,0.016424348577857,0.0055382377468049,0.0066321520134806,3
3642,134,7,18,"He's hiding for the moment, because the Ministry is ignoring his return and he doesn't want that to change.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Sirius Black,Human,Male,Gryffindor,,,,[],,,,,,,,0.973303496837616,0.0078273648396134,0.0028300064150243,0.0011225549969822,0.001914839958772,0.0068358136340975,0.0061658918857574,3
3643,134,7,1,How?,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9441558122634888,0.0088271871209144,0.004912685137242,0.0095437914133071,0.0083284080028533,0.0164471119642257,0.0077850189991295,3
3644,134,7,18,The last person You-Know-Who wanted to alert was Dumbledore.,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Sirius Black,Human,Male,Gryffindor,,,,[],,,,,,,,0.9763270616531372,0.0052245017141103,0.0010417908197268,0.0023628377821296,0.0037776660174131,0.00863145198673,0.0026346151717007,3
3645,134,7,1,And what's his plan?,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.962439775466919,0.0071734278462827,0.0019935434684157,0.0031960606575012,0.0073364251293241,0.0114609729498624,0.0063997888937592,3
3646,134,7,18,"He's building up his army again, just like before.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Sirius Black,Human,Male,Gryffindor,,,,[],,,,,,,,0.938766062259674,0.051908690482378,0.00092566764215,0.0014403872191905,0.0033478129189461,0.0017144167795777,0.0018968648510053,3
3647,134,7,1,And you're stopping him from gaining followers?,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9681808948516846,0.0108977649360895,0.0015814729267731,0.0054429410956799,0.0053078550845384,0.0057155448012053,0.0028736370149999,3
3648,134,7,11,"We're doing our best, but it's proving to be...difficult.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Remus Lupin,Werewolf,Male,Gryffindor,Wolf,Cypress,Unicorn Hair,[],,,,,,,,0.8828713893890381,0.0472359471023082,0.049787487834692,0.0021330907475203,0.0036040905397385,0.0031162379309535,0.0112516395747661,3
3649,134,7,18,"You see, when the Ministry of Magic insists that Voldemort isn't back.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Sirius Black,Human,Male,Gryffindor,,,,[],,,,,,,,0.9769880771636964,0.008431795053184,0.0008983134757727,0.0022025615908205,0.0029010195285081,0.0063870255835354,0.0021911652293056,3
3650,134,7,1,But...why?,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.8624711036682129,0.0047001745551824,0.0038941889069974,0.0119446218013763,0.007652694825083,0.1057460606098175,0.0035911987069994,3
3651,134,7,11,"Fudge likes being Minister of Magic. If it turns out that Voldemort came back under his watch, he'll be sacked.",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Remus Lupin,Werewolf,Male,Gryffindor,Wolf,Cypress,Unicorn Hair,[],,,,,,,,0.7063197493553162,0.0056644128635525,0.0020956890657544,0.0064531941898167,0.0023540656547993,0.2689604759216308,0.0081526013091206,3
3652,134,7,1,"But you're telling people, right?",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9413887858390808,0.0071650450117886,0.0030724431853741,0.0117009105160832,0.013996104709804,0.0195492096245288,0.0031274759676307,3
3653,134,7,18,"Well, they think I'm a mass- murderer, Lupin is a werewolf, Tonks and Arthur would lose their jobs at the Ministry...",The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Sirius Black,Human,Male,Gryffindor,,,,[],,,,,,,,0.6717852354049683,0.0063853254541754,0.0015721641248092,0.0296165086328983,0.0020298676099628,0.2838644385337829,0.0047464519739151,3
3654,134,7,11,But Dumbledore is doing all he can.,The Order of the Phoenix,5,4,Harry Potter and the Order of the Phoenix,2007,138,"$150,000,000 ","$942,000,000 ",12 Grimmauld Place,Dwellings,Remus Lupin,Werewolf,Male,Gryffindor,Wolf,Cypress,Unicorn Hair,[],,,,,,,,0.5393403768539429,0.4450235366821289,0.0062098507769405,0.0018580146133899,0.002100248588249,0.001829240238294,0.0036387077998369,3
